iamfloc,total_crashes,injured,killed,avg_pci,pav_length,traffic_count,crashes_per_mile,cluster_id,gi_star,is_hotspot,is_coldspot
SS-000002-PV1,0.0,0.0,0.0,66.99704106931692,352.0,,0.0,,0.15280765428756915,False,False
SS-000003-PV1,3.0,1.0,0.0,76.2410474581199,357.0,,44.36974789915966,,0.0901089109776184,False,False
SS-000004-PV1,2.0,2.0,0.0,82.96916591316679,718.0,,14.707520891364902,,0.6073735432847115,False,False
SS-000005-PV1,5.0,0.0,0.0,76.3941376698684,607.0,,43.49258649093905,0.0,0.8424938306970265,False,False
SS-000006-PV1,5.0,3.0,0.0,85.39787075523287,475.0,7609.0,55.57894736842105,0.0,0.1214582826325937,False,False
SS-000007-PV1,4.0,2.0,0.0,86.85132402854654,660.0007,7522.274853078443,31.999966060642052,,-0.09798731895223371,False,False
SS-000008-PV1,1.0,1.0,0.0,78.88129554989341,659.019,,8.011908609615201,,-0.19203543391715971,False,False
SS-000009-PV1,8.0,3.0,0.0,81.8756696008801,676.2468,,62.46240277957692,0.0,-0.23905949139962268,False,False
SS-000010-PV1,2.0,2.0,0.0,77.61626507750444,253.0,,41.73913043478261,,-0.23905949139962268,False,False
SS-000011-PV1,0.0,0.0,0.0,84.13659011306488,378.0012,,0.0,,-0.19203543391715971,False,False
SS-000012-PV1,3.0,0.0,0.0,85.37852297284282,381.0015,4861.0,41.57463946992335,,-0.22338480557213505,False,False
SS-000013-PV1,1.0,0.0,0.0,55.23931908155186,380.9999,5423.0,13.858271353876994,,-0.2077101197446474,False,False
SS-000014-PV1,0.0,0.0,0.0,85.34555034258727,381.9999,8295.0,0.0,,-0.23905949139962268,False,False
SS-000015-PV1,2.0,0.0,0.0,86.08892175777555,381.0002,,27.71652088371607,,-0.27040886305459805,False,False
SS-000016-PV1,1.0,1.0,0.0,65.90364014251782,758.0104,,6.965603638155889,,-0.17636074808967203,False,False
SS-000018-PV1,1.0,0.0,0.0,73.63936460807602,378.0055,,13.968050729420604,,-0.082312633124746,False,False
SS-000019-PV1,3.0,2.0,0.0,22.44221694378464,383.0012,,41.35757277000699,,-0.03528857564228302,False,False
SS-000020-PV1,1.0,0.0,0.0,58.51637569279493,377.0012,,14.005260460709408,,-0.003939203987307653,False,False
SS-000021-PV1,1.0,0.0,0.0,65.3281017418844,383.0015,5510.98266028498,13.785846791722747,,-0.16068606226218435,False,False
SS-000022-PV1,4.0,3.0,0.0,61.61098376880443,379.0012,,55.72541722823041,,-0.06663794729725832,False,False
SS-000023-PV1,4.0,3.0,0.0,56.226426011943836,380.0012,,55.57877185650993,,0.027410167667667747,False,False
SS-000024-PV1,7.0,1.0,0.0,82.5907955968303,384.0015,3552.0,96.24962402490614,0.0,0.011735481840180065,False,False
SS-000026-PV1,5.0,2.0,0.0,26.873125494853525,377.9999,6948.0,69.84128831780114,0.0,0.10578359680510602,False,False
SS-000027-PV1,13.0,14.0,1.0,77.82069081551862,375.0052,4596.0,183.03746188052858,0.0,1.532180007106484,False,False
SS-000028-PV1,13.0,13.0,0.0,81.12463776722092,386.0054,24629.672602739727,177.82134654074787,0.0,0.7954697732145634,False,False
SS-000029-PV1,12.0,6.0,1.0,70.80850752177355,383.0012,,165.43029108002796,0.0,0.8581685165245141,False,False
SS-000030-PV1,8.0,6.0,0.0,81.51807403008709,376.0012,,112.34006699978619,0.0,0.7327710299046128,False,False
SS-000032-PV1,3.0,2.0,0.0,38.489756279027546,391.9999,,40.408173573513665,,0.5603494858022484,False,False
SS-000034-PV1,8.0,12.0,0.0,75.77410926365796,393.0622,1052.0,107.46390774793403,0.0,0.8268191448695387,False,False
SS-000035-PV1,7.0,5.0,0.0,85.06199920823435,386.0012,10134.0,95.75099766529223,0.0,0.5290001141472731,False,False
SS-000036-PV1,4.0,4.0,0.0,90.76681512272367,593.3095,,35.59693549488084,,0.12145828263259377,False,False
SS-000037-PV1,5.0,5.0,0.0,51.04453483768805,746.3805,,35.37069899334187,0.0,1.1403128614192923,False,False
SS-000038-PV1,56.0,44.0,0.0,68.59832145684877,394.6368,37528.24578424578,749.2458888780772,0.0,0.5916988574572238,False,False
SS-000039-PV1,2.0,0.0,0.0,41.149251781472685,387.5302,,27.24948920109968,,0.6230482291121991,False,False
SS-000041-PV1,0.0,0.0,0.0,82.27469104074156,247.9998,,0.0,,-0.16068606226218438,False,False
SS-000042-PV1,0.0,0.0,0.0,76.25326245945595,375.9999,,0.0,,-0.17636074808967203,False,False
SS-000043-PV1,1.0,0.0,0.0,75.61564341416867,380.0002,,13.894729529089721,,-0.2077101197446474,False,False
SS-000044-PV1,0.0,0.0,0.0,72.54778654801862,382.0117,,0.0,,-0.22338480557213505,False,False
SS-000045-PV1,0.0,0.0,0.0,73.16778612434165,381.0051,,0.0,,-0.23905949139962268,False,False
SS-000048-PV1,0.0,0.0,0.0,92.1013026545109,377.0012,,0.0,,-0.035288575642282986,False,False
SS-000049-PV1,1.0,0.0,0.0,92.0584550243555,383.0015,,13.785846791722747,,-0.2077101197446474,False,False
SS-000050-PV1,1.0,0.0,0.0,76.61489039819486,378.9999,,13.931402092718228,,-0.05096326146977067,False,False
SS-000051-PV1,2.0,0.0,0.0,74.79319926850728,380.0012,,27.789385928254966,,-0.003939203987307618,False,False
SS-000052-PV1,2.0,0.0,0.0,85.339265868892,383.0015,,27.571693583445494,,0.12145828263259377,False,False
SS-000053-PV1,5.0,2.0,0.0,82.95294621521577,380.0012,,69.47346482063742,0.0,0.027410167667667677,False,False
SS-000054-PV1,2.0,2.0,0.0,64.88333531274742,378.9999,,27.862804185436456,,0.19983171177003206,False,False
SS-000055-PV1,13.0,3.0,0.0,76.36879119451044,380.0012,4130.0,180.63100853365728,0.0,1.1716622330742674,False,False
SS-000056-PV1,2.0,1.0,0.0,91.70534399723546,375.0052,,28.159609520081318,,0.6857469724221499,False,False
SS-000057-PV1,7.0,5.0,0.0,87.69112515473213,386.0015,3711.5803124759486,95.75092324770758,0.0,0.670072286594662,False,False
SS-000058-PV1,3.0,1.0,0.0,86.69293745051465,379.0002,,41.794173195686966,,0.5133254283197854,False,False
SS-000059-PV1,5.0,3.0,0.0,76.24478028503563,392.0114,,67.34498027353285,0.0,0.9522166314894404,False,False
SS-000060-PV1,1.0,1.0,0.0,82.16849028157509,384.0012,,13.749957031384277,,0.6230482291121991,False,False
SS-000061-PV1,4.0,0.0,0.0,82.15652652912941,383.012,,55.14187545037753,,0.058759539322642974,False,False
SS-000062-PV1,0.0,0.0,0.0,55.974097387173394,234.6514,,0.0,,-0.22338480557213505,False,False
SS-000063-PV1,11.0,5.0,0.0,71.69197545526525,760.0014,3556.0520547945207,76.420911856215,0.0,0.5446747999747608,False,False
SS-000064-PV1,0.0,0.0,0.0,89.48958537886412,348.0014,,0.0,,0.21550639759751974,False,False
SS-000065-PV1,6.0,0.0,0.0,82.1038769654219,348.0014,,91.03411652941625,0.0,-0.08231263312474603,False,False
SS-000066-PV1,7.0,1.0,0.0,70.43658926739425,713.0009,,51.83724172017174,0.0,0.9835660031444153,False,False
SS-000067-PV1,7.0,7.0,0.0,70.44780878859858,606.0034,2666.0985284238295,60.98975682314653,0.0,1.62622812207141,False,False
SS-000068-PV1,5.0,0.0,0.0,54.00848574821853,476.0008,,55.46209166035015,0.0,0.8738432023520019,False,False
SS-000069-PV1,5.0,3.0,0.0,82.61352822370333,660.0007,,39.99995757580257,0.0,0.19983171177003206,False,False
SS-000070-PV1,1.0,0.0,0.0,73.49385794231131,659.003,,8.012103131548718,,-0.129336690607209,False,False
SS-000071-PV1,0.0,0.0,0.0,62.91020585906571,675.0033,,0.0,,-0.035288575642282986,False,False
SS-000072-PV1,1.0,0.0,0.0,68.42125890736342,246.0,,21.46341463414634,,-0.1450113764346967,False,False
SS-000076-PV1,0.0,0.0,0.0,39.208695566112425,383.8749,,0.0,,-0.16068606226218435,False,False
SS-000078-PV1,1.0,1.0,0.0,34.73964370546318,189.99995587,,27.789480138682936,,-0.09798731895223368,False,False
SS-000079-PV1,1.0,0.0,0.0,92.10413017253741,385.0116,,13.713872517087799,,-0.082312633124746,False,False
SS-000080-PV1,0.0,0.0,0.0,94.25227122853828,381.0212,,0.0,,-0.050963261469770704,False,False
SS-000082-PV1,0.0,0.0,0.0,75.10202405389651,377.9999,,0.0,,-0.06663794729725835,False,False
SS-000083-PV1,2.0,0.0,0.0,71.32613883944052,383.0002,,27.571787168779544,,-0.1450113764346967,False,False
SS-000084-PV1,1.0,1.0,0.0,74.31933791831945,379.0012,,13.931354307057603,,-0.09798731895223371,False,False
SS-000085-PV1,0.0,0.0,0.0,76.92977748066683,379.9999,,0.0,,0.04308485349515536,False,False
SS-000086-PV1,1.0,1.0,0.0,78.03543315888268,381.0015,,13.858213156641115,,-0.05096326146977067,False,False
SS-000087-PV1,2.0,1.0,0.0,69.83649848488598,381.9999,,27.643986294237248,,0.13713296846008147,False,False
SS-000088-PV1,2.0,1.0,0.0,86.23488443928312,380.0052,,27.789093412405933,,0.2625304550799828,False,False
SS-000089-PV1,2.0,3.0,0.0,55.01667854315123,371.0053,,28.46320524262053,,0.5760241716297363,False,False
SS-000090-PV1,6.0,4.0,0.0,75.05824518166037,382.0051,3970.0,82.9308299810657,0.0,0.5133254283197856,False,False
SS-000091-PV1,3.0,2.0,0.0,87.34667285020316,375.0119,,42.23865962653451,,0.48197605666481,False,False
SS-000092-PV1,6.0,3.0,0.0,73.33116142988544,385.0,8044.6642479213915,82.28571428571428,0.0,0.8424938306970265,False,False
SS-000093-PV1,6.0,2.0,0.0,95.51695187247248,378.0118,5819.0,83.80690761505329,0.0,0.6543976007671743,False,False
SS-000094-PV1,3.0,2.0,0.0,89.58441877171481,381.0051,3619.0,41.57424664394256,,0.5760241716297362,False,False
SS-000095-PV1,4.0,3.0,0.0,84.59352335708631,383.0642,,55.134361289830785,,0.7954697732145634,False,False
SS-000096-PV1,8.0,3.0,0.0,82.4564496951642,391.005,,108.02930908811906,0.0,1.1716622330742679,False,False
SS-000097-PV1,8.0,2.0,0.0,77.54475419955146,386.9999,,109.147315025146,0.0,0.6230482291121991,False,False
SS-000098-PV1,5.0,3.0,0.0,77.91051875773537,379.0213,,69.65307754471846,0.0,0.32522919838993336,False,False
SS-000100-PV1,1.0,0.0,0.0,82.14714399271485,1271.0201,,4.154143589074634,,0.0901089109776184,False,False
SS-000101-PV1,4.0,0.0,0.0,69.54943586698337,386.0025,4344.0,54.714671537101445,,0.8581685165245141,False,False
SS-000102-PV1,2.0,0.0,0.0,64.68047124185517,302.0017,,34.96669058485432,,-0.129336690607209,False,False
SS-000103-PV1,0.0,0.0,0.0,82.02754646581262,348.0,,0.0,,0.04308485349515536,False,False
SS-000104-PV1,6.0,5.0,0.0,85.14595741472816,348.0229,,91.0284926652815,0.0,-0.082312633124746,False,False
SS-000105-PV1,0.0,0.0,0.0,70.03727916049462,232.0002,,0.0,,0.7014216582496374,False,False
SS-000106-PV1,20.0,7.0,0.0,78.36129128866207,481.0011,11878.12347674389,219.54211747124904,0.0,1.3284090913491444,False,False
SS-000107-PV1,15.0,6.0,0.0,84.75056010657096,605.0006,15046.700714394285,130.90896108202207,0.0,1.9553965244486513,False,False
SS-000108-PV1,17.0,3.0,0.0,82.58931467825957,477.0011,12230.319600499375,188.17566668085252,0.0,1.2343609763842183,False,False
SS-000109-PV1,12.0,3.0,0.0,80.6231608283961,661.0,11195.221201669056,95.85476550680787,0.0,0.3565785700449087,False,False
SS-000110-PV1,5.0,3.0,0.0,85.07744655508259,658.0008,13266.0,40.12153176713463,0.0,0.07443422515013073,False,False
SS-000111-PV1,3.0,3.0,0.0,79.599864139302,675.007,,23.466423311165663,,-0.035288575642282986,False,False
SS-000112-PV1,2.0,2.0,0.0,65.20192518162759,245.9998,,42.926864168182256,,0.011735481840180065,False,False
SS-000113-PV1,2.0,2.0,0.0,67.33437938275857,378.9999,,27.862804185436456,,-0.06663794729725835,False,False
SS-000115-PV1,3.0,2.0,0.0,95.61586104513064,382.9999,,41.35771314822798,,0.09010891097761833,False,False
SS-000116-PV1,3.0,1.0,0.0,89.77174085884276,383.0051,12846.0,41.3571516410617,,-0.003939203987307653,False,False
SS-000117-PV1,2.0,1.0,0.0,85.32609065716548,375.0056,13232.0,28.159579483613044,,-0.0196138898147953,False,False
SS-000118-PV1,3.0,1.0,0.0,87.41322087146682,380.9999,,41.57481406163098,,-0.019613889814795334,False,False
SS-000119-PV1,2.0,3.0,0.0,90.55819465732553,384.0012,,27.499914062768553,,-0.09798731895223368,False,False
SS-000120-PV1,4.0,2.0,0.0,89.53575875476679,382.0015,,55.28774101672375,,-0.06663794729725832,False,False
SS-000121-PV1,5.0,2.0,0.0,85.53540035394744,379.0012,,69.65677153528802,0.0,0.152807654287569,False,False
SS-000122-PV1,2.0,1.0,0.0,52.68120114535295,377.0052,,28.01022373166206,,0.1214582826325937,False,False
SS-000123-PV1,4.0,2.0,0.0,66.7434844649253,383.0015,9661.807434124836,55.14338716689099,,-0.05096326146977067,False,False
SS-000124-PV1,2.0,2.0,0.0,66.51770811260468,380.0012,,27.789385928254966,,0.04308485349515536,False,False
SS-000125-PV1,8.0,13.0,0.0,68.78097734183704,379.9999,,111.15792398892737,0.0,0.011735481840179996,False,False
SS-000126-PV1,2.0,3.0,0.0,66.77656770435196,379.0015,13200.0,27.86268655928802,,0.1214582826325937,False,False
SS-000127-PV1,6.0,5.0,0.0,80.03657363390958,384.0012,,82.49974218830566,0.0,0.13713296846008133,False,False
SS-000128-PV1,8.0,5.0,0.0,64.74007991014388,382.0012,,110.57556887255852,0.0,0.4036026275273717,False,False
SS-000129-PV1,11.0,8.0,0.0,61.68155428701282,367.0054,19572.208414036766,158.25380226013024,0.0,0.5916988574572237,False,False
SS-000130-PV1,6.0,5.0,0.0,59.18687481073261,382.9999,16339.982191780822,82.71542629645596,0.0,0.5446747999747606,False,False
SS-000131-PV1,15.0,13.0,0.0,72.49093382354789,374.9999,23465.625189681334,211.200056320015,0.0,0.6700722865946621,False,False
SS-000132-PV1,21.0,24.0,0.0,82.06451695101663,384.0015,15572.0,288.7488720747184,0.0,1.234360976384218,False,False
SS-000133-PV1,7.0,6.0,0.0,92.09129122695697,377.9999,17140.0,97.7778036449216,0.0,1.0776141181093415,False,False
SS-000134-PV1,8.0,16.0,0.0,83.36215241066726,380.9999,16380.13217893218,110.86617083101595,0.0,0.7170963440771253,False,False
SS-000135-PV1,10.0,9.0,0.0,85.50955463182898,388.0015,16348.0,136.08194813679845,0.0,0.9678913173169277,False,False
SS-000136-PV1,10.0,7.0,0.0,83.98912311955661,383.0051,,137.85717213687232,0.0,1.2343609763842183,False,False
SS-000137-PV1,15.0,3.0,0.0,91.95061361836896,372.0053,,212.90019255102013,0.0,1.5792040645889474,False,False
SS-000138-PV1,23.0,14.0,0.0,79.50812044864955,388.0054,25892.867412413605,312.9853347401866,0.0,1.5008306354515089,False,False
SS-000139-PV1,14.0,7.0,0.0,75.58111045130642,389.0461,21858.277090119438,190.00318985333612,0.0,1.4694812637965333,False,False
SS-000141-PV1,3.0,1.0,0.0,75.67960910395328,377.0016,5774.0,42.01573680323904,,0.576024171629736,False,False
SS-000142-PV1,9.0,4.0,0.0,69.2417122948612,384.0207,,123.74332946114626,0.0,0.6700722865946622,False,False
SS-000144-PV1,10.0,9.0,0.0,59.83578506673658,387.007,19643.312328767122,136.43164077135555,0.0,0.6230482291121991,False,False
SS-000145-PV1,1.0,0.0,0.0,60.99399005084932,593.0032,,8.90383053582173,,-0.082312633124746,False,False
SS-000146-PV1,2.0,1.0,0.0,82.92930983790544,199.89045773,,52.82893500731191,,-0.019613889814795334,False,False
SS-000147-PV1,19.0,3.0,0.0,86.81887159304009,748.1958,,134.08254897982587,0.0,1.3754331488316074,False,False
SS-000148-PV1,20.0,6.0,0.0,86.13015882973825,637.3722,16986.0,165.68027284528569,0.0,1.6419028078988978,False,False
SS-000149-PV1,17.0,5.0,0.0,93.04936737057724,478.0,16479.456602657727,187.78242677824267,0.0,1.6732521795538733,False,False
SS-000150-PV1,0.0,0.0,0.0,85.46857282703616,331.0,,0.0,,1.15598754724678,False,False
SS-000151-PV1,9.0,4.0,0.0,79.55005634595743,331.0,19436.0,143.56495468277947,0.0,0.3879279416998841,False,False
SS-000152-PV1,0.0,0.0,0.0,89.31726844977024,330.0015,,0.0,,0.34090388421742107,False,False
SS-000153-PV1,11.0,8.0,1.0,83.90930138942252,327.0,,177.61467889908255,0.0,-0.003939203987307653,False,False
SS-000154-PV1,0.0,0.0,0.0,86.1911145877886,442.0012,,0.0,,0.30955451256244576,False,False
SS-000155-PV1,8.0,2.0,0.0,88.02633437730015,232.0023,,182.06716054108085,0.0,-0.035288575642282986,False,False
SS-000156-PV1,0.0,0.0,0.0,84.3628728202904,246.9998,14858.0,0.0,,0.16848234011505675,False,False
SS-000157-PV1,4.0,5.0,0.0,86.5985242572692,381.0012,15242.0,55.432896274342454,,-0.03528857564228302,False,False
SS-000158-PV1,4.0,4.0,0.0,85.30061216278575,377.0016,,56.020982404318715,,0.19983171177003206,False,False
SS-000159-PV1,5.0,3.0,0.0,82.0453648935571,382.9999,,68.92952191371329,0.0,0.4663013708373224,False,False
SS-000160-PV1,3.0,0.0,0.0,88.37094184866058,380.0012,19451.836579069197,41.684078892382445,,0.3722532558723963,False,False
SS-000161-PV1,5.0,1.0,0.0,84.65519546289157,375.0002,16782.0,70.39996245335335,0.0,0.07443422515013073,False,False
SS-000162-PV1,0.0,0.0,0.0,87.44635393189145,384.0012,,0.0,,0.058759539322643044,False,False
SS-000163-PV1,2.0,0.0,0.0,81.60923851772262,385.9999,,27.357520040808296,,-0.019613889814795334,False,False
SS-000164-PV1,6.0,2.0,0.0,88.60224219901215,380.0055,,83.36721442189652,0.0,0.13713296846008138,False,False
SS-000165-PV1,9.0,3.0,0.0,83.11826094628039,378.9999,16752.0,125.38261883446405,0.0,0.2782051409074704,False,False
SS-000166-PV1,7.0,2.0,0.0,88.0479818170092,376.9999,17522.0,98.03716128306664,0.0,0.4663013708373224,False,False
SS-000167-PV1,6.0,4.0,0.0,81.17912432487829,383.0002,,82.71536150633862,0.0,0.2468557692524951,False,False
SS-000168-PV1,2.0,0.0,0.0,83.44333985974046,380.0012,15494.0,27.789385928254966,,0.15280765428756907,False,False
SS-000169-PV1,7.0,9.0,0.0,83.69803766322781,380.0052,,97.26182694342077,0.0,0.19983171177003206,False,False
SS-000170-PV1,3.0,1.0,1.0,83.00023546189261,378.0016,9913.40127388535,41.904584530859125,,0.19983171177003206,False,False
SS-000171-PV1,6.0,8.0,0.0,84.39583986456302,386.0012,16731.589587708204,82.07228371310762,0.0,0.2782051409074704,False,False
SS-000172-PV1,13.0,10.0,1.0,78.73325746559944,382.0012,,179.6852994179076,0.0,0.4506266850098348,False,False
SS-000173-PV1,3.0,3.0,0.0,73.91666503527273,363.9999,,43.51649547156468,,0.9992406889719032,False,False
SS-000174-PV1,10.0,9.0,0.0,82.65614205786065,382.9999,12339.935616438357,137.85904382742658,0.0,0.3565785700449087,False,False
SS-000175-PV1,9.0,8.0,0.0,87.15215855983699,377.0012,,126.04734414638469,0.0,1.0305900606268785,False,False
SS-000176-PV1,22.0,9.0,0.0,85.37276294643226,380.0002,27024.0,305.68404963997386,0.0,1.35975846300412,False,False
SS-000177-PV1,9.0,7.0,0.0,89.41580006103051,379.9999,23349.71321966246,125.05266448754328,0.0,1.3440837771766323,False,False
SS-000178-PV1,6.0,4.0,0.0,75.24718527315915,381.0012,,83.14934441151368,0.0,0.9678913173169277,False,False
SS-000179-PV1,15.0,6.0,0.0,75.07361045130641,387.0015,,204.65036957221093,0.0,0.920867259834465,False,False
SS-000180-PV1,6.0,2.0,0.0,83.26055621536025,382.0051,,82.9308299810657,0.0,1.1873369189017555,False,False
SS-000181-PV1,11.0,4.0,0.0,88.17272367379256,373.0013,23411.9088023088,155.70991307537,0.0,1.3754331488316074,False,False
SS-000182-PV1,20.0,11.0,0.0,91.88145486935866,386.0015,16208.502062975029,273.57406642202164,0.0,1.877023095311213,False,False
SS-000191-PV1,10.0,4.0,0.0,87.59414093428344,390.0002,,135.3845459566431,0.0,0.8424938306970265,False,False
SS-000192-PV1,6.0,8.0,0.0,68.96809580364213,196.0867,5825.0,161.5611869647457,0.0,0.8581685165245143,False,False
SS-000193-PV1,2.0,0.0,0.0,94.81399189330968,274.029,,38.536067350535895,,-0.019613889814795334,False,False
SS-000194-PV1,0.0,0.0,0.0,94.55704424222952,173.7005,,0.0,,0.011735481840179996,False,False
SS-000195-PV1,23.0,16.0,0.0,79.13275662658995,497.004,,244.3441099065601,0.0,1.3127344055216568,False,False
SS-000196-PV1,2.0,3.0,0.0,86.3767401519236,337.0,,31.335311572700295,,1.2343609763842183,False,False
SS-000197-PV1,17.0,12.0,0.0,87.7098104207542,329.6117,,272.3204303730723,0.0,0.13713296846008138,False,False
SS-000198-PV1,3.0,2.0,0.0,91.3542553744559,331.0,14622.811012916383,47.85498489425982,,0.5290001141472731,False,False
SS-000200-PV1,0.0,0.0,0.0,90.03888260753534,84.717,,0.0,,0.18415702594254438,False,False
SS-000201-PV1,2.0,4.0,0.0,61.21614212193192,385.5955,,27.386211716682375,,0.12145828263259377,False,False
SS-000202-PV1,6.0,2.0,0.0,66.09649643705463,375.0216,,84.47513423226823,0.0,0.41927731335485946,False,False
SS-000203-PV1,17.0,6.0,0.0,72.16821852731591,384.0116,14093.0,233.7429390153839,0.0,0.2782051409074704,False,False
SS-000204-PV1,5.0,1.0,0.0,69.97629057798892,376.0119,,70.21054386842543,0.0,0.41927731335485946,False,False
SS-000205-PV1,3.0,4.0,0.0,61.95836896278703,375.0122,,42.23862583670611,,0.09010891097761833,False,False
SS-000206-PV1,4.0,6.0,0.0,64.86873119556611,388.0205,,54.430113872849496,,-0.06663794729725832,False,False
SS-000207-PV1,1.0,0.0,0.0,72.16230007917656,383.0116,,13.785483259514855,,-0.003939203987307653,False,False
SS-000208-PV1,3.0,2.0,0.0,69.23898653998417,383.0002,,41.35768075316931,,0.23118108342500734,False,False
SS-000209-PV1,8.0,12.0,0.0,80.21183887569279,377.0052,,112.04089492664824,0.0,0.5133254283197856,False,False
SS-000210-PV1,13.0,14.0,0.0,85.5266864608076,378.0118,,181.5816331659488,0.0,0.4036026275273718,False,False
SS-000211-PV1,4.0,2.0,0.0,84.20998020585907,383.0054,,55.14282566251023,,0.2782051409074704,False,False
SS-000212-PV1,2.0,2.0,0.0,85.84682106096596,379.0474,,27.85931258201481,,0.2625304550799828,False,False
SS-000213-PV1,6.0,6.0,0.0,72.35198337292162,381.0327,,83.14247044938664,0.0,0.16848234011505675,False,False
SS-000214-PV1,5.0,5.0,0.0,70.98568091844814,376.0481,8508.77585733882,70.20378510089535,0.0,0.10578359680510602,False,False
SS-000215-PV1,1.0,0.0,0.0,72.37738519398258,388.0463,11527.0,13.606623745671587,,0.37225325587239644,False,False
SS-000216-PV1,6.0,3.0,0.0,82.7746951702296,383.1304,,82.68725217315045,0.0,0.7170963440771251,False,False
SS-000217-PV1,3.0,2.0,0.0,87.52878404885216,382.0117,5684.295890410959,41.46469859431007,,0.3722532558723963,False,False
SS-000218-PV1,11.0,3.0,0.0,74.11940675806166,379.0052,,153.24328003942955,0.0,0.5916988574572236,False,False
SS-000219-PV1,14.0,9.0,0.0,89.53893055817007,377.0055,14249.57808219178,196.07141009879166,0.0,1.2186862905567304,False,False
SS-000220-PV1,8.0,5.0,0.0,90.51854993442501,380.9999,,110.86617083101595,0.0,1.1716622330742679,False,False
SS-000221-PV1,4.0,1.0,0.0,87.43427854130994,380.9999,,55.433085415507975,,0.9208672598344648,False,False
SS-000222-PV1,8.0,5.0,0.0,81.8252260239338,385.0002,,109.71422871988119,0.0,0.9992406889719032,False,False
SS-000223-PV1,10.0,7.0,0.0,70.43243698877872,381.0012,,138.58224068585614,0.0,1.1403128614192923,False,False
SS-000224-PV1,16.0,11.0,0.0,92.46701099789681,375.0,17278.0,225.27999999999997,0.0,1.1246381755918047,False,False
SS-000225-PV1,11.0,2.0,0.0,89.0857698774562,385.0002,16894.0,150.85706448983663,0.0,1.8770230953112128,False,False
SS-000226-PV1,22.0,10.0,0.0,87.62096009608058,389.0114,9402.330941509024,298.603074357204,0.0,1.9867458961036264,True,False
SS-000227-PV1,12.0,7.0,0.0,94.11932162812747,386.0051,11572.0,164.1429089926532,0.0,1.6732521795538733,False,False
SS-000228-PV1,8.0,6.0,0.0,94.74903472766631,385.0002,,109.71422871988119,0.0,0.8738432023520017,False,False
SS-000229-PV1,12.0,7.0,0.0,97.05644911204926,382.0117,,165.8587943772403,0.0,0.8738432023520019,False,False
SS-000230-PV1,15.0,3.0,0.0,95.85985221884465,382.0117,,207.32349297155037,0.0,0.7641204015595883,False,False
SS-000231-PV1,5.0,4.0,0.0,94.93403032198307,325.00752483,,81.22888851207033,0.0,0.027410167667667677,False,False
SS-000232-PV1,8.0,5.0,0.0,90.59010465283573,399.0,,105.86466165413535,0.0,-0.05096326146977067,False,False
SS-000233-PV1,20.0,16.0,0.0,65.08473475851149,756.5203,,139.58647243173777,0.0,0.4036026275273717,False,False
SS-000235-PV1,0.0,0.0,0.0,65.58946753760887,635.6135,,0.0,,2.3315889843083553,True,False
SS-000236-PV1,0.0,0.0,0.0,49.811684481393506,1231.8706,,0.0,,0.8738432023520019,False,False
SS-000237-PV1,4.0,1.0,0.0,60.00868368962787,604.0072,,34.96647059836373,,1.5008306354515086,False,False
SS-000238-PV1,0.0,0.0,0.0,68.69206452889945,512.0087,,0.0,,1.6732521795538733,False,False
SS-000239-PV1,2.0,0.0,0.0,83.38813737133809,664.0188,,15.903164187519991,,0.4976507424922978,False,False
SS-000240-PV1,1.0,0.0,0.0,90.53401123220767,413.0111,,12.78416003831374,,0.3879279416998841,False,False
SS-000241-PV1,2.0,1.0,0.0,73.61937450514648,378.8922,,27.870724179595147,,0.2782051409074704,False,False
SS-000242-PV1,1.0,0.0,0.0,62.14228622327791,380.9999,,13.858271353876994,,0.1214582826325937,False,False
SS-000243-PV1,4.0,3.0,0.0,76.63422011084718,381.0012,3378.0,55.432896274342454,,0.34090388421742107,False,False
SS-000244-PV1,3.0,2.0,0.0,92.60292763244236,374.0002,5316.0,42.35291852785105,,0.7327710299046128,False,False
SS-000245-PV1,5.0,5.0,0.0,93.69372427201833,382.0012,,69.10973054534908,0.0,0.9835660031444153,False,False
SS-000246-PV1,13.0,5.0,0.0,73.36271707762866,382.0051,11657.38188976378,179.68346495897566,0.0,0.6230482291121993,False,False
SS-000247-PV1,11.0,9.0,0.0,82.37623806613189,383.0015,,151.64431470895022,0.0,0.9835660031444156,False,False
SS-000248-PV1,13.0,10.0,0.0,91.59871140142519,380.0052,,180.62910718063856,0.0,0.9992406889719032,False,False
SS-000250-PV1,16.0,7.0,0.0,90.91881048268135,383.0054,,220.57130265004093,0.0,1.4538065779690459,False,False
SS-000251-PV1,14.0,9.0,0.0,91.76952263732987,392.0011,,188.57089941839448,0.0,1.9867458961036266,True,False
SS-000252-PV1,12.0,4.0,0.0,84.17376880443389,394.0202,,160.80393847828105,0.0,1.2343609763842183,False,False
SS-000253-PV1,1.0,0.0,0.0,86.6412728687913,373.1088,,14.151368180005404,,0.7170963440771251,False,False
SS-000254-PV1,11.0,5.0,0.0,84.63663499604117,383.0469,,151.62634131747313,0.0,0.4976507424922978,False,False
SS-000255-PV1,3.0,1.0,0.0,89.61918052256533,382.0,,41.46596858638744,,0.9208672598344647,False,False
SS-000256-PV1,5.0,3.0,0.0,86.14768408551069,828.7229,,31.85624531432642,0.0,0.6700722865946621,False,False
SS-000257-PV1,0.0,0.0,0.0,42.419675376088676,684.1179,,0.0,,0.13713296846008133,False,False
